alpha	lambda	data.name	mse_1	rsq_1	parameter.df_1	estimate.cor_1	p.value_1	mse_2	rsq_2	parameter.df_2	estimate.cor_2	p.value_2	mse_3	rsq_3	parameter.df_3	estimate.cor_3	p.value_3	mse_4	rsq_4	parameter.df_4	estimate.cor_4	p.value_4	mse_5	rsq_5	parameter.df_5	estimate.cor_5	p.value_5	mse_6	rsq_6	parameter.df_6	estimate.cor_6	p.value_6	mse_7	rsq_7	parameter.df_7	estimate.cor_7	p.value_7	mse_8	rsq_8	parameter.df_8	estimate.cor_8	p.value_8	mse_9	rsq_9	parameter.df_9	estimate.cor_9	p.value_9	mse_10	rsq_10	parameter.df_10	estimate.cor_10	p.value_10
0	4.48527371910278e-05	ENSG00000006747.10	0.192764486161239	-0.863475581923119	12	-0.308685899863075	0.858547474235356	0.225793706303594	-0.43940107019534	12	0.0634668719877587	0.414670521968359	0.218324455815971	-0.333681263428377	11	-0.00357459123708141	0.504623465333375	0.316797201387652	-0.355207003895753	12	-0.192738454865538	0.74542402483571	0.205636202483822	0.314444839771291	11	0.650670423278003	0.00801357989855071	0.172655635975572	0.0309517941627698	12	0.238816059823771	0.205465411096145	0.531486953896976	-0.832240087800486	11	0.0817897003544796	0.395263250965335	0.24148914515211	-0.417663973073639	12	0.0622229992426987	0.41632113691403	0.0814995521066488	0.141546717289647	11	0.413574988994136	0.0800458240940025	0.184653494557025	-0.08693431730043	12	0.188379798181837	0.259479336978453
0	3.84497390714989e-05	ENSG00000006747.10	0.193706398759843	-0.872581155064515	12	-0.307735538706625	0.857766548778263	0.230670099334971	-0.470487345641038	12	0.0534349370731935	0.428017982687944	0.220450616937161	-0.346669369775707	11	-0.00446831188850052	0.505779363568804	0.315437008977062	-0.349388321554486	12	-0.181642059422254	0.732858664728604	0.200384222474222	0.331954023239521	11	0.663977721916724	0.00666347133232599	0.172157618926038	0.0337469680683333	12	0.24354724505051	0.200719748035284	0.542429697133222	-0.869963935358641	11	0.0790244638254939	0.398737046987262	0.247059001994801	-0.450361862562987	12	0.0664552508067675	0.410710346000655	0.0809352000923445	0.147491165164032	11	0.424361463707758	0.0741923078101679	0.186209058606899	-0.096090905171256	12	0.189184189239901	0.258571245869674
0	3.2960807461313e-05	ENSG00000006747.10	0.194650543508136	-0.881708306643532	12	-0.306797478572147	0.856993253206434	0.23575880413527	-0.502927076824727	12	0.0433340678213857	0.441529818453094	0.222389905313698	-0.358515924310814	11	-0.00453364147067719	0.505863856393711	0.314073697369792	-0.343556295796139	12	-0.170437400733627	0.719902221870788	0.195262602231617	0.349028610027448	11	0.674894488038921	0.00569022729591975	0.171841667763452	0.0355202777289553	12	0.247085654692104	0.197208243360608	0.552901178066538	-0.906063160380031	11	0.0762538967505003	0.402224440820961	0.252698022730011	-0.483465779240849	12	0.0710068849976811	0.404693834554722	0.0805094016135611	0.15197619719717	11	0.434189039077306	0.0691089726853902	0.187970690848718	-0.106460481672855	12	0.189376041750931	0.258354871572556
0	2.82554538661893e-05	ENSG00000006747.10	0.195631680456485	-0.891193065906922	12	-0.305948529886361	0.856291296039084	0.241029443875152	-0.536526616007629	12	0.0331718177960033	0.455183659362829	0.224128326629762	-0.369135439786137	11	-0.00379236373032001	0.504905125895877	0.312747800212895	-0.337884322983242	12	-0.159826433676289	0.707394829352403	0.190330322281725	0.365471969370301	11	0.683655550735209	0.00499027561487196	0.171721583061924	0.0361942659477941	12	0.249195422126109	0.195129991196082	0.562854949048976	-0.940377639945495	11	0.0735290650472548	0.405660779132383	0.258638961846163	-0.518342110207554	12	0.0744993988465542	0.400090472706449	0.0802286462286155	0.15493345739818	11	0.442989946981245	0.0647562015576167	0.189932412953665	-0.118007856294647	12	0.188959573631222	0.258824674422649
0	2.42218178095734e-05	ENSG00000006747.10	0.196710608980184	-0.901623187132011	12	-0.305530902995312	0.85594524002573	0.246424743559943	-0.570920843674327	12	0.0230960527847135	0.468766906249353	0.225517509091688	-0.377621555617868	11	-0.00159719832239718	0.502065887779678	0.311558267322355	-0.332795694366693	12	-0.14742665018629	0.692501535229113	0.185639278165016	0.381111090605889	11	0.690553130252994	0.00448682122810677	0.171892349114867	0.0352358232286383	12	0.248889378850039	0.195430743592982	0.572313894167523	-0.97298626431046	11	0.0708913503676689	0.408993194557609	0.263838515293465	-0.548866130629539	12	0.0797376410629782	0.393208844356247	0.0801069478535597	0.156215334008133	11	0.450559747040346	0.0611611464759601	0.192059499018343	-0.130528620361944	12	0.188050655164819	0.25985132416215
0	2.07640075710202e-05	ENSG00000006747.10	0.197878054039528	-0.912909007485374	12	-0.305378075653848	0.85581848168253	0.2518187023105	-0.605306523086054	12	0.0132379815426683	0.482087417358695	0.22654967425136	-0.383926755505224	11	0.00191268111926104	0.497526056763134	0.310518129505445	-0.328346153624794	12	-0.135255806757774	0.677609925711101	0.181256180783502	0.395723571245909	11	0.695860188543909	0.00412653033928354	0.172376972618526	0.0325158220304529	12	0.245878357729109	0.198402713925738	0.581472706381247	-1.0045602150379	11	0.0682323661145214	0.412358190513006	0.268978899759327	-0.579042799069066	12	0.0843802512328482	0.387133787506843	0.080107732018602	0.156207074219738	11	0.457072206126193	0.0581770038383774	0.194286632695375	-0.143638299269398	12	0.18674841721575	0.261325411105532
0	1.77998205501727e-05	ENSG00000006747.10	0.199107370041427	-0.924792941075145	12	-0.30528121353451	0.855738108331411	0.257161984324305	-0.639369145888681	12	0.00369271761487203	0.495001962600372	0.227392709286284	-0.389076613895069	11	0.00598379496019466	0.492260677902031	0.309625868932358	-0.324529207728018	12	-0.122991910682758	0.662349814559954	0.177225399013109	0.40916149321233	11	0.699857786785197	0.00387003577266777	0.172695552815985	0.0307277566306793	12	0.244398995622498	0.199871511834961	0.590756868049447	-1.03656629357919	11	0.0652117838760643	0.416187487094193	0.275002046117024	-0.614401728309875	12	0.0868866276825654	0.383863949541703	0.0802280781718761	0.154939440868765	11	0.462640972805793	0.0557041358670387	0.19653004291291	-0.156843787522253	12	0.185230773175859	0.263048021493103
0	1.52587890625e-05	ENSG00000006747.10	0.200341528106821	-0.93672368342761	12	-0.304108118370242	0.854762627571086	0.262533819960943	-0.673613793761611	12	-0.00574500252116922	0.507775522952221	0.22812933181259	-0.39357642889693	11	0.0103658269872614	0.486594484977834	0.308942378649735	-0.321605347245511	12	-0.1109461628526	0.64713177504999	0.173570863618352	0.421345075518618	11	0.702737884954954	0.00369292033402324	0.173125691439454	0.0283135576444838	12	0.242090572972345	0.202174747810476	0.599568014000202	-1.06694170488903	11	0.0624150775071289	0.419739058995714	0.28213535061599	-0.656277849867132	12	0.0864418027066176	0.384443754066951	0.0804843560783904	0.152240007504451	11	0.467522142268798	0.0535957493941117	0.199039072689351	-0.171612804343105	12	0.183445099184126	0.26508128909265
0	1.30805051094524e-05	ENSG00000006747.10	0.201614340247111	-0.949028098992115	12	-0.302302576098543	0.853253732210248	0.268038909872714	-0.708707917686708	12	-0.0152047935643596	0.52057199822127	0.228682962077554	-0.396958396842254	11	0.0153150506061269	0.480197720140998	0.308036956183252	-0.317732096905269	12	-0.0996197716018747	0.632633064604029	0.169963632931869	0.43337095219492	11	0.705313000024172	0.00353986593401011	0.174027766513294	0.0232505649023324	12	0.235398562927167	0.208928984228727	0.607848804535581	-1.09548877695986	11	0.0599184953516503	0.422914242545104	0.289246541948339	-0.698024155901531	12	0.0852072664381371	0.386054076806101	0.0808455105098423	0.148435885896033	11	0.471636003806053	0.0518612908654499	0.201618502881449	-0.186796222353135	12	0.181496692556602	0.26730772793968
0	1.1213184297757e-05	ENSG00000006747.10	0.202931916883702	-0.961765257887377	12	-0.299885277953983	0.851219359241162	0.273471487123035	-0.743339784252182	12	-0.0243223127997029	0.532888195078264	0.229095860755346	-0.399480676026267	11	0.0207286353433717	0.473205825483457	0.308692215029602	-0.320535187886027	12	-0.0889084160581605	0.618768477755547	0.166637853244958	0.444458520427587	11	0.707241357864201	0.0034284654417337	0.174606955837883	0.0199998029294545	12	0.232138122822428	0.212260999431086	0.615580979235905	-1.122144559097	11	0.0577157637830684	0.425719273927381	0.296370150158992	-0.739843355320092	12	0.0834354746359033	0.38836817029856	0.0813219236289371	0.143417718366989	11	0.474863237604391	0.0505276233300509	0.204267705238123	-0.202390343449248	12	0.179425358035159	0.269683579235712
0	9.61243476787472e-06	ENSG00000006747.10	0.204408179995089	-0.976036456464187	12	-0.295189650004621	0.847221096374705	0.278758027882506	-0.777040690054148	12	-0.0330586346635304	0.544663983642318	0.229348952888631	-0.401026743024678	11	0.0266484927729174	0.465568204038568	0.307985074793299	-0.317510156740622	12	-0.0777462647915278	0.604178331186192	0.163601377413922	0.454581600166136	11	0.708724173717054	0.0033446440340662	0.176038531091902	0.0119649338469009	12	0.220446015561255	0.224428351927904	0.622677035488582	-1.146607396117	11	0.0558621776686024	0.428082193302431	0.303603938741643	-0.782309369500547	12	0.0808144944421316	0.39179766940025	0.0819090577435918	0.137233301458084	11	0.477181550881968	0.0495841092565673	0.20698504496468	-0.218385544664604	12	0.177291199065628	0.272141051459357
0	8.24020186532826e-06	ENSG00000006747.10	0.205657849437568	-0.98811714901243	12	-0.292115181631339	0.844570075271688	0.283852637493198	-0.809518063519987	12	-0.0414510602107837	0.555944324384088	0.229453518073635	-0.401665501644392	11	0.0330354106113212	0.457340226822549	0.309350389148139	-0.323350749927978	12	-0.0692130475010567	0.592937270403427	0.160864430290168	0.46370610354297	11	0.709877625200378	0.00328053319352085	0.177471353645451	0.00392306416246402	12	0.209191411880027	0.236456141431144	0.629265191948701	-1.16931930707253	11	0.0541669232917856	0.430245210770513	0.310968307814268	-0.825541957499906	12	0.0771850329778856	0.396558784066137	0.0825933759024178	0.130025222951177	11	0.478630291110158	0.0490006365516881	0.209727620521003	-0.234529292699853	12	0.175150651279791	0.27461554230608
0	7.06386346654732e-06	ENSG00000006747.10	0.207581746175964	-1.00671567131049	12	-0.285572627149795	0.838841658357347	0.288684352784563	-0.840319525062583	12	-0.0494748826439391	0.566692636779594	0.229450477617934	-0.4016469283756	11	0.039758826951432	0.448695693833113	0.308954847742327	-0.321658687999595	12	-0.058784280506921	0.579109094892572	0.158420988081931	0.471852112827057	11	0.71081741912002	0.00322899713476994	0.178762527139473	-0.00332378503963127	12	0.200679484023595	0.245752506745633	0.635274729167681	-1.19003649480595	11	0.0526896399434864	0.432131577980612	0.318393530391552	-0.869131786488858	12	0.0725940655207689	0.402600370083048	0.0833492067217623	0.122063885357679	11	0.479408207669602	0.0486892768059452	0.212471751754976	-0.250682197991663	12	0.173035420299424	0.277070187054197
0	6.05545445239334e-06	ENSG00000006747.10	0.208881598519187	-1.01928148750381	12	-0.282510558411883	0.836120134888831	0.293332970556745	-0.86995376733509	12	-0.0572081489978612	0.577011415580158	0.229352391590791	-0.401047749066461	11	0.0467431267452588	0.439737812914333	0.309510649384786	-0.324036317206347	12	-0.0501842792502769	0.567640954460251	0.156256214590408	0.479069089312296	11	0.711644760017507	0.00318414311609036	0.1808205318565	-0.0148745564197301	12	0.18407893358607	0.264358777144449	0.640735736057343	-1.20886268737686	11	0.0514482818088121	0.433717714901368	0.325739784108043	-0.912258028144018	12	0.0672362218876072	0.409676696088116	0.084152667137995	0.113600854408254	11	0.479683119536693	0.0485795677267885	0.21519884361611	-0.266734803643171	12	0.170957400368109	0.279490685895323
0	5.19100189275505e-06	ENSG00000006747.10	0.210298724374657	-1.03298099969492	12	-0.277811840723052	0.831894024808362	0.298014794785742	-0.899799695797873	12	-0.0647168194430125	0.586986836636284	0.22919789697024	-0.400103985895454	11	0.0538593682761059	0.430637821732884	0.312587295430375	-0.337197709577326	12	-0.046328212905521	0.562482226869678	0.154344948031916	0.485440917987989	11	0.712450255119798	0.00314093366813236	0.183080970884091	-0.0275615119987604	12	0.167073789359527	0.284038081526479	0.645820318006856	-1.22639119830135	11	0.0503048494764666	0.435179537325891	0.332902781928834	-0.954308464586387	12	0.0611570211707056	0.417736708053911	0.0850085294629292	0.104585862259261	11	0.479218899155003	0.0487649224616464	0.21788105905356	-0.28252325114779	12	0.168927012224114	0.281864274556614
0	4.44995513754318e-06	ENSG00000006747.10	0.213045354071601	-1.05953297238847	12	-0.268444297086783	0.82328938166664	0.302509807743598	-0.928454730377891	12	-0.0719504202818829	0.596550961900887	0.228986710612609	-0.398813909219383	11	0.0610407914267693	0.421486351154184	0.312404591009663	-0.336416129722744	12	-0.0371761632473891	0.550202803923134	0.152637914510091	0.491131869413053	11	0.713343795027169	0.00309352853069597	0.185621659592177	-0.0418213988553364	12	0.148664262066465	0.305999038731845	0.650345241318974	-1.24199035050235	11	0.049292266539889	0.43647470930526	0.339856080527482	-0.995127860054938	12	0.0542489988924101	0.426932016274025	0.0858794283341464	0.0954124867549782	11	0.478378806010377	0.0491015830294629	0.220484210522408	-0.297846300794964	12	0.16695959262706	0.28417226028927
0	3.814697265625e-06	ENSG00000006747.10	0.21439568742743	-1.07258679410716	12	-0.265208203313448	0.820261747564209	0.306776877561415	-0.955656661569481	12	-0.0788518872992508	0.605629494240369	0.228730641710453	-0.397249657996695	11	0.0682137639800043	0.412381751577294	0.313440603600011	-0.34084802341503	12	-0.0307338127643672	0.541533282029043	0.151087613522285	0.496300301961703	11	0.714411331231931	0.00303761367359668	0.18839633100424	-0.0573945386399408	12	0.129781779615118	0.329171061924228	0.654308757441588	-1.25565411604777	11	0.0485302708977827	0.437449746044615	0.346499714629826	-1.03412936760197	12	0.0466229381485281	0.43712314759437	0.0867631794358794	0.0861037357892212	11	0.477105842052729	0.0496147302302732	0.222982338137968	-0.312551143727191	12	0.165073829284717	0.286391787976528
0	16	ENSG00000146648.11	0.0324103885883469	-0.00992049113098514	12	0.0169243609573834	0.477103545000207	0.0138904103753144	-0.013127683017105	12	0.207455554083033	0.238338194861855	0.017053473136587	-0.14706186253782	11	-0.200839182709433	0.744707678067585	0.0112790241522721	-0.00261383466920972	12	0.117653408697589	0.344367732077468	0.0332878257008288	-0.0778893213915379	11	-0.507726245680434	0.961743232192802	0.0232294007588427	-0.000124963049527471	12	-0.157977557592475	0.705192728821847	0.0344767172700292	-0.0681751649261335	11	-0.131307473207616	0.665525846155749	0.00949286198519128	-0.32420150407884	12	0.382948459276805	0.0882715372901807	0.014585684094269	-0.110956526187422	11	0.0393300676949998	0.449246380458186	0.0285707425052396	-0.379983471905285	12	0.0408937864387331	0.444803582768638
0	13.7159037256492	ENSG00000146648.11	0.0324104852638275	-0.00992350357708971	12	0.0169202574790978	0.477109091174218	0.0138901616243617	-0.0131095398183401	12	0.207441698953307	0.238353245478497	0.0170544161681165	-0.147125293341269	11	-0.200928083576025	0.74480321137606	0.0112788478878399	-0.00259816618974718	12	0.11760200340978	0.344432627816185	0.0332910138190008	-0.0779925554857026	11	-0.507652338920745	0.96171823370136	0.023229872733893	-0.000145283592217549	12	-0.158005941011841	0.705226584931159	0.0344776445289145	-0.0682038937318648	11	-0.131169072913897	0.665360294694839	0.00949293016780594	-0.324211015174759	12	0.383259871141945	0.0880809332628401	0.0145859621698926	-0.1109777065398	11	0.0394461360632257	0.449097297129394	0.0285703503393342	-0.379964530064079	12	0.0409102265215053	0.444781516372318
0	11.7578759382048	ENSG00000146648.11	0.0324105990529043	-0.00992704928960308	12	0.0169219957824501	0.477106741719893	0.013889871121457	-0.0130883513489777	12	0.207429089609755	0.238366943209465	0.0170555203447625	-0.14719956319293	11	-0.200946362302085	0.7448228518017	0.0112786418643982	-0.00257985237553071	12	0.11755603625996	0.34449066163864	0.0332947273545668	-0.0781128030611134	11	-0.507566208458125	0.961689086267989	0.0232304244011835	-0.000169035226375458	12	-0.157995554818534	0.705214196326244	0.0344787378213236	-0.0682377666725569	11	-0.131123819613234	0.665306157695382	0.00949301115011541	-0.324222311756988	12	0.383329588265368	0.0880382984221625	0.014586290624864	-0.111002724166102	11	0.0394744074795448	0.449060985007124	0.0285698938090235	-0.37994247938468	12	0.0409277206202322	0.444758035405885
0	10.079368399159	ENSG00000146648.11	0.0324107321329241	-0.0099311961155053	12	0.0169240131177835	0.477104015132666	0.0138895329098124	-0.0130636831375524	12	0.207414407337607	0.238382893267585	0.017056808393532	-0.147286200771602	11	-0.200967713332967	0.744845792551152	0.0112784023432139	-0.00255856088347617	12	0.117502541417609	0.344558203225087	0.0332990518377525	-0.0782528336623392	11	-0.507465840031237	0.961655101066443	0.0232310674622759	-0.000196721754235352	12	-0.157983563465348	0.70519989283448	0.0344800109915547	-0.0682772126792905	11	-0.131071001613383	0.665242967246264	0.00949310594468064	-0.324235535072153	12	0.383411078605227	0.0879884807111843	0.0145866737733787	-0.111031907668242	11	0.0395074141428103	0.449018591343091	0.0285693616129052	-0.379916774002784	12	0.04094808609529	0.444730700626739
0	8.64047791113845	ENSG00000146648.11	0.0324108878380741	-0.00993604794939129	12	0.0169263795644348	0.477100816695245	0.0138891392830365	-0.0130349731014423	12	0.207397307125673	0.238401470689781	0.0170583109310218	-0.147387265430855	11	-0.200992559596464	0.744872487613019	0.0112781240359244	-0.00253382162102223	12	0.117440230319685	0.344636881478457	0.0333040863446909	-0.0784158554624439	11	-0.507348900367949	0.961615478296372	0.0232318169629023	-0.000228990958854203	12	-0.157969552353726	0.705183179788146	0.0344814932245492	-0.0683231359747425	11	-0.131009448901398	0.665169321699357	0.00949321696903463	-0.324251022352677	12	0.38350592976172	0.0879305180722047	0.0145871207245358	-0.111065950864403	11	0.0395458481600057	0.448969227429154	0.0285687412826403	-0.379886811690375	12	0.0409718319770322	0.444698828914489
0	7.40699769829832	ENSG00000146648.11	0.0324110701001073	-0.00994172730622966	12	0.0169291578965919	0.477097061564039	0.0138886813361552	-0.0130015717367411	12	0.207377395980033	0.23842310273712	0.0170600636666927	-0.14750515908378	11	-0.201021461682857	0.744903538716483	0.0112778008755804	-0.00250509528554121	12	0.117367667910714	0.344728511096041	0.0333099455058521	-0.078605580297725	11	-0.507212681137676	0.96156928707625	0.0232326903942971	-0.000266595912614021	12	-0.157953177197506	0.705163646328659	0.0344832182779638	-0.0683765824557763	11	-0.130937728773961	0.665083504355351	0.009493347082045	-0.324269172394709	12	0.383616292070441	0.0878631078235404	0.014587642099209	-0.111105662721048	11	0.0395905886263482	0.448911764484902	0.0285680183188289	-0.379851892118009	12	0.0409995171615226	0.444661670263966
0	6.3496042078728	ENSG00000146648.11	0.0324112835628502	-0.00994837888948918	12	0.0169324229928896	0.477092648535636	0.0138881487955881	-0.0129627297172323	12	0.207354218863736	0.23844828420548	0.0170621082499325	-0.147642683178752	11	-0.201055065892941	0.744939639443161	0.0112774259233401	-0.00247176507023017	12	0.117283191782357	0.344835194966601	0.0333167617650299	-0.0788262968156988	11	-0.507054041290474	0.961515444378684	0.0232337080760859	-0.000310411462228988	12	-0.157934033389658	0.705140809566171	0.0344852251551658	-0.0684387605445269	11	-0.130854177806533	0.664983521410397	0.00949349967271548	-0.324290457945439	12	0.383744647142914	0.0877847495213974	0.0145882502836746	-0.111151986671085	11	0.0396426522080122	0.448844897166453	0.0285671758715278	-0.379811201423629	12	0.0410317922104688	0.444618351697745
0	5.44316000069751	ENSG00000146648.11	0.0324115337204	-0.00995617389740144	12	0.0169362643916102	0.477087456593373	0.0138875298311595	-0.0129175841829738	12	0.207327249564894	0.238477587395397	0.0170644932548318	-0.147803104938002	11	-0.201094115884962	0.744981587654917	0.0112769912714698	-0.00243312804166607	12	0.117184878552362	0.344959367038244	0.033324687900501	-0.0790829521124734	11	-0.506869341481965	0.961452690735237	0.0232348935968768	-0.000361453198066242	12	-0.157911645109055	0.705114101554475	0.0344875588464035	-0.068511064151717	11	-0.130756866202212	0.664867058904463	0.00949367876666292	-0.324315440556051	12	0.383893853911054	0.0876937185308051	0.0145889597213978	-0.111206022838561	11	0.0397032129773748	0.448767118138816	0.0285661943718969	-0.379763794420885	12	0.0410694140541413	0.444567857555389
0	4.66611615830447	ENSG00000146648.11	0.032411827084803	-0.00996531524790467	12	0.0169407894771951	0.477081340600697	0.0138868108504472	-0.0128651437407226	12	0.20729588044018	0.238511673320763	0.0170672753262573	-0.147990234445613	11	-0.201139465316634	0.745030298962027	0.0112764879465831	-0.00238838653849927	12	0.117070505971052	0.34510384072548	0.033333899814008	-0.0793812420424922	11	-0.506654369850867	0.96137956227395	0.0232362743172692	-0.00042089911084231	12	-0.157885452138024	0.705082853523007	0.0344902711475254	-0.0685950980426333	11	-0.130643557214368	0.664731433634869	0.00949388915615483	-0.324344788721237	12	0.384067198879232	0.0875880376026744	0.0145897872520508	-0.111269053860874	11	0.0397736244505624	0.448676689836571	0.0285650511108137	-0.379708574245961	12	0.0411132629911708	0.444509006708472
0	4	ENSG00000146648.11	0.0324121713901179	-0.00997604393730955	12	0.0169461274412487	0.477074125947811	0.0138859762770232	-0.0128042722893726	12	0.207259410990426	0.238551304209006	0.0170705205125007	-0.148208514284963	11	-0.201192091380129	0.745086821113219	0.011275905818501	-0.0023366400699405	12	0.116937510636115	0.345271863053106	0.0333445995821945	-0.0797277100267129	11	-0.506404258489515	0.961294358616522	0.0232378819417498	-0.000490114214194426	12	-0.157854794042388	0.705046276945615	0.0344934215536915	-0.0686927055265376	11	-0.130511661143635	0.66457353738986	0.00949413655932328	-0.324379300088651	12	0.384268450425425	0.087465446731901	0.014590752504829	-0.111342574846689	11	0.0398554438563095	0.448571613381122	0.0285637197586006	-0.379644269160121	12	0.0411643622646145	0.444440426329453
0	3.42897593141229	ENSG00000146648.11	0.0324125758414401	-0.0099886468000252	12	0.0169524342197712	0.477065601878989	0.0138850083157748	-0.0127336719031799	12	0.207217035246074	0.238597357324191	0.017074305813081	-0.14846312364806	11	-0.201253108986087	0.745152349034506	0.0112752335226334	-0.00227687841603297	12	0.116782941225616	0.345467174711646	0.0333570187489031	-0.0801298536601249	11	-0.506113390098123	0.961195106133997	0.0232397531656194	-0.000570678397614266	12	-0.157818891133884	0.705003440747298	0.0344970782201396	-0.0688059982236262	11	-0.130358183467251	0.664389773910591	0.00949442781549847	-0.324419928706855	12	0.384501916395982	0.0873233719827397	0.0145918783538611	-0.111428328063446	11	0.0399504585276936	0.448449594801026	0.0285621698200945	-0.379569406229258	12	0.0412239005422786	0.444360521778372
0	2.9394689845512	ENSG00000146648.11	0.0324130514195177	-0.0100034660004948	12	0.0169598986629211	0.477055513154197	0.0138838867107816	-0.0126518651719687	12	0.207167827993827	0.238650840088354	0.0170787209736466	-0.148760099065396	11	-0.201323785191832	0.745228240068369	0.0112744584071166	-0.00220797692862584	12	0.116603407347957	0.34569407597784	0.0333714218137582	-0.0805962376751737	11	-0.505775294568023	0.961079516044667	0.023241930402225	-0.000664417736922607	12	-0.157776821499331	0.704953243785615	0.0345013189743546	-0.068937387424562	11	-0.130179666740393	0.664175988068331	0.00949477112517956	-0.32446781849992	12	0.384772503665703	0.0871588943713327	0.0145931914441235	-0.111528342995009	11	0.0400607141380339	0.448308008922608	0.0285603660197515	-0.379482281624091	12	0.0412932576654483	0.444267442124232
0	2.51984209978975	ENSG00000146648.11	0.0324136112540439	-0.0100209106651283	12	0.0169687502556838	0.477043549614794	0.0138825885043161	-0.0125571776232933	12	0.207110729938511	0.238712906410854	0.017083870563088	-0.149106474118073	11	-0.201405553255323	0.745316028732608	0.011273566520313	-0.00212869542020577	12	0.11639502438633	0.34595749812241	0.0333881098408625	-0.0811366107945377	11	-0.505382535640272	0.960944936845696	0.0232444625941083	-0.000773439417679933	12	-0.157727493211747	0.704894381537709	0.0345062323532228	-0.0690896162241264	11	-0.12997212605489	0.663927386893551	0.00949517634497974	-0.324524344410621	12	0.385085777549704	0.0869687204336711	0.0145947227966267	-0.111644982437238	11	0.0401885442627994	0.448143861608141	0.0285582676125066	-0.379380927334305	12	0.0413740340308955	0.44415904081893
0	2.16011947778461	ENSG00000146648.11	0.032414271081601	-0.010041471152046	12	0.0169792687868374	0.477029333116314	0.0138810878096364	-0.0124477211506178	12	0.20704453199579	0.238784874028159	0.0170898763705335	-0.149510440666074	11	-0.201500025411148	0.745417440009199	0.0112725426598807	-0.00203768252579706	12	0.116153355111968	0.346263079450763	0.0334074244688131	-0.0817620355790165	11	-0.504926826996516	0.960788382700223	0.0232474061088648	-0.000900170305732972	12	-0.157669610635223	0.704825305675469	0.0345119186241005	-0.0692657911564745	11	-0.129730978074078	0.663638452342426	0.00949565534990343	-0.324591162936099	12	0.385448017892447	0.086749156814072	0.0145965085015284	-0.111780995290773	11	0.0403366004167502	0.447953751449007	0.0285558276179509	-0.379263074178834	12	0.0414680839812028	0.444032831030527
0	1.85174942457458	ENSG00000146648.11	0.0324150498075235	-0.0100657365589232	12	0.0169917964509603	0.477012401173367	0.0138793556155452	-0.0123213797583333	12	0.206967859033906	0.238868242526952	0.0170968369532667	-0.149978627933876	11	-0.201708139523696	0.745640776522593	0.0112713705116543	-0.00193348804831639	12	0.115873349390279	0.346617244455457	0.0334297499662129	-0.0824849549867979	11	-0.504398018055114	0.960606169432368	0.0232508104130977	-0.00104674014971828	12	-0.157649228330988	0.70480098031856	0.0345183600489818	-0.0694653626536954	11	-0.129313795764811	0.663138404654184	0.00949622247742696	-0.32467027407464	12	0.385866267262831	0.0864960921110251	0.0145985905069297	-0.111939576641717	11	0.0405078812691486	0.44773383259792	0.0285529919783681	-0.379126111138556	12	0.041577553546543	0.443885935188924
0	1.5874010519682	ENSG00000146648.11	0.0324159588016383	-0.0100940611740497	12	0.0169992016964183	0.477002392525306	0.0138773596473603	-0.0121757994214069	12	0.206879153548738	0.238964711546896	0.0171049881516616	-0.150526899170935	11	-0.201848953958954	0.745791840881361	0.0112700329151757	-0.00181458656211531	12	0.115549284046368	0.347027283650638	0.0334555181185253	-0.083319350614171	11	-0.503785196443501	0.960394272539964	0.023254774855677	-0.00121742634301691	12	-0.157576161293663	0.704713771532362	0.0345258995219265	-0.069698954433711	11	-0.128967210420548	0.662722788831813	0.00949689506984274	-0.324764096979682	12	0.386348364878592	0.0862049903420017	0.014601017508951	-0.112124435556606	11	0.0407057591494345	0.4474797811861	0.0285496986457262	-0.378967041257455	12	0.0417049228328907	0.443715028366146
0	1.36079000017438	ENSG00000146648.11	0.0324170441258502	-0.0101278803045464	12	0.0170161740796168	0.476979453345368	0.0138750779215981	-0.0120093767260161	12	0.206773441315513	0.239079699906876	0.0171144883331193	-0.151165906588959	11	-0.202010625802814	0.745965231193552	0.0112685123028814	-0.0016794164531686	12	0.115174705939116	0.347501430444729	0.0334852093880209	-0.0842807802556111	11	-0.503075777240222	0.960147987542071	0.0232593724330527	-0.00141537169471939	12	-0.157489754049586	0.704610627322587	0.034534576669274	-0.06996779421989	11	-0.128565660029588	0.662241047779677	0.00949766986319341	-0.324872176347307	12	0.387353543805202	0.085600087021932	0.0146037699572393	-0.112334082932013	11	0.0411026972091581	0.446970216138424	0.0285458766093699	-0.378782434679597	12	0.0418530532450124	0.443516275262547
0	1.16652903957612	ENSG00000146648.11	0.0324183302143113	-0.0101679553282299	12	0.0170366749344639	0.476951745315633	0.0138724487535967	-0.0118176125654477	12	0.206655163243282	0.239208387871522	0.0171255579214556	-0.151910476478785	11	-0.20219576885569	0.746163728723316	0.0112668123982479	-0.00152830870837217	12	0.114724485540928	0.348071600761516	0.0335193542883287	-0.085386422412973	11	-0.502255555524473	0.959861912723362	0.0232646988970237	-0.00164469872891604	12	-0.157387404811185	0.704488434553714	0.0345445411783994	-0.0702765197025128	11	-0.128100943403238	0.661683241892033	0.00949861200567499	-0.325003599988892	12	0.388057434301036	0.0851781411134183	0.0146070386384582	-0.112583050529881	11	0.0413915640728722	0.446599433423132	0.028541430768676	-0.378567697989603	12	0.0420294386326836	0.443279627315863
